particle_id,frame_num,particle_num,time_stamp_s,ecd_um,area_pixels,perimeter,circularity,intensity_mean,intensity_std,intensity_min,intensity_max,max_feret_diam_um,aspect_ratio,x_left,x_right,y_top,y_bottom,edge_particle,experiment,step,type,ml_type_proba
43904,1587,5,170.581,7.375,84,44.04,0.74,731.94,56.57,610,798,13.875,0.47,209,225,992,1000,FALSE,AHF_20151014_Galactic,GIV6 LN20150206_5200-3196_151014-140119,translucent globular,101
43910,1588,6,170.671,7.625,87,51.63,0.64,732.57,57.67,613,798,15.125,0.44,209,226,992,1000,FALSE,AHF_20151014_Galactic,GIV6 LN20150206_5200-3196_151014-140119,translucent fibral,101
43919,1589,9,170.791,7.625,88,47.8,0.7,732.13,57.68,606,804,14.125,0.46,209,225,993,1000,FALSE,AHF_20151014_Galactic,GIV6 LN20150206_5200-3196_151014-140119,translucent fibral,101
43926,1590,7,170.881,7.875,90,45.8,0.73,732.5,57.49,600,799,14.125,0.47,209,225,993,1000,FALSE,AHF_20151014_Galactic,GIV6 LN20150206_5200-3196_151014-140119,translucent globular,101
43932,1591,6,170.991,7.625,86,48.8,0.67,732.63,57.81,613,799,13.125,0.46,210,225,993,1000,FALSE,AHF_20151014_Galactic,GIV6 LN20150206_5200-3196_151014-140119,translucent fibral,101
43939,1592,7,171.091,7.375,85,43.38,0.75,731.39,57.44,615,799,12.875,0.5,210,225,993,1000,FALSE,AHF_20151014_Galactic,GIV6 LN20150206_5200-3196_151014-140119,translucent globular,101
43944,1593,5,171.201,7.625,87,46.97,0.7,732.56,56.95,609,799,13.125,0.47,210,225,993,1000,FALSE,AHF_20151014_Galactic,GIV6 LN20150206_5200-3196_151014-140119,translucent fibral,101
43950,1594,6,171.311,7.625,89,46.21,0.72,733.89,57.94,616,799,14.125,0.45,209,225,993,1000,FALSE,AHF_20151014_Galactic,GIV6 LN20150206_5200-3196_151014-140119,translucent fibral,101
43957,1595,7,171.431,7.625,87,49.46,0.67,730.75,57.59,609,799,13.125,0.48,210,225,992,1000,FALSE,AHF_20151014_Galactic,GIV6 LN20150206_5200-3196_151014-140119,translucent fibral,101
43962,1596,5,171.521,7.375,85,44.38,0.74,731.91,57.98,610,799,13.375,0.42,210,225,993,1000,FALSE,AHF_20151014_Galactic,GIV6 LN20150206_5200-3196_151014-140119,translucent fibral,101
43963,1597,1,171.641,10.875,134,73.84,0.56,726.18,73.25,496,799,20.125,0.58,131,151,43,58,FALSE,AHF_20151014_Galactic,GIV6 LN20150206_5200-3196_151014-140119,translucent fibral,101
43970,1597,8,171.641,7.875,91,49.38,0.68,734.09,56.51,610,799,14.375,0.5,210,226,992,1000,FALSE,AHF_20151014_Galactic,GIV6 LN20150206_5200-3196_151014-140119,translucent fibral,101
43971,1598,1,171.731,11.375,141,69.25,0.61,721.12,67.07,526,798,17.375,0.59,1085,1099,35,51,FALSE,AHF_20151014_Galactic,GIV6 LN20150206_5200-3196_151014-140119,translucent fibral,101
43974,1598,4,171.731,7.375,85,50.11,0.65,731.36,56.04,608,799,14.375,0.45,209,225,993,1000,FALSE,AHF_20151014_Galactic,GIV6 LN20150206_5200-3196_151014-140119,translucent fibral,101
43982,1599,8,171.851,7.875,91,48.87,0.69,734.29,57.6,615,799,14.125,0.49,209,225,992,1000,FALSE,AHF_20151014_Galactic,GIV6 LN20150206_5200-3196_151014-140119,translucent fibral,101
43983,1600,1,171.951,5.125,58,30.49,0.89,644.14,121.76,393,799,5.625,0.8,833,841,421,428,FALSE,AHF_20151014_Galactic,GIV6 LN20150206_5200-3196_151014-140119,air bubble,101
43984,1600,2,171.951,7.875,90,47.8,0.7,734.29,56.53,612,799,14.125,0.46,209,225,992,1000,FALSE,AHF_20151014_Galactic,GIV6 LN20150206_5200-3196_151014-140119,translucent fibral,101
43987,1601,3,172.051,7.625,88,45.63,0.73,733.1,57.13,612,799,14.375,0.42,209,225,993,1000,FALSE,AHF_20151014_Galactic,GIV6 LN20150206_5200-3196_151014-140119,translucent fibral,101
43991,1602,4,172.161,7.625,86,44.8,0.73,730.67,58.7,606,798,14.375,0.47,209,225,993,1000,FALSE,AHF_20151014_Galactic,GIV6 LN20150206_5200-3196_151014-140119,translucent globular,101
43996,1603,4,172.261,7.125,82,44.8,0.72,728.9,57.35,604,797,12.875,0.45,210,225,993,1000,FALSE,AHF_20151014_Galactic,GIV6 LN20150206_5200-3196_151014-140119,translucent fibral,101
44001,1604,5,172.381,7.375,83,52.46,0.62,728.89,56.98,607,798,12.875,0.49,210,225,993,1000,FALSE,AHF_20151014_Galactic,GIV6 LN20150206_5200-3196_151014-140119,translucent fibral,101
44005,1605,3,172.471,7.625,86,48.21,0.68,731.74,56.72,602,799,13.125,0.49,210,225,992,1000,FALSE,AHF_20151014_Galactic,GIV6 LN20150206_5200-3196_151014-140119,translucent fibral,101
44008,1606,3,172.591,5.375,61,33.31,0.83,723.1,64.86,577,799,8.125,0.63,661,672,950,956,FALSE,AHF_20151014_Galactic,GIV6 LN20150206_5200-3196_151014-140119,air bubble,101
44009,1606,4,172.591,8.125,94,46.8,0.73,737.74,58.35,610,799,13.375,0.49,210,225,992,1000,FALSE,AHF_20151014_Galactic,GIV6 LN20150206_5200-3196_151014-140119,translucent globular,101
44012,1607,3,172.691,7.625,86,50.21,0.65,731.62,56.52,608,798,14.375,0.46,209,225,993,1000,FALSE,AHF_20151014_Galactic,GIV6 LN20150206_5200-3196_151014-140119,translucent fibral,101
44016,1608,4,172.811,7.875,90,45.8,0.73,733.6,57.14,612,799,14.125,0.46,210,226,993,1000,FALSE,AHF_20151014_Galactic,GIV6 LN20150206_5200-3196_151014-140119,translucent fibral,101
44023,1609,7,172.901,7.375,84,47.21,0.69,731.26,57.64,609,799,13.125,0.47,210,225,993,1000,FALSE,AHF_20151014_Galactic,GIV6 LN20150206_5200-3196_151014-140119,translucent fibral,101
44025,1610,2,173.021,5.375,61,34.21,0.81,584.03,187.3,185,798,8.125,0.77,997,1008,750,758,FALSE,AHF_20151014_Galactic,GIV6 LN20150206_5200-3196_151014-140119,dense globular,101
44026,1610,3,173.021,7.875,91,48.38,0.7,735.35,56.09,613,799,13.375,0.48,210,225,992,1000,FALSE,AHF_20151014_Galactic,GIV6 LN20150206_5200-3196_151014-140119,translucent fibral,101
44029,1611,3,173.121,7.625,89,45.56,0.73,733.11,57.63,608,799,13.125,0.48,210,225,992,1000,FALSE,AHF_20151014_Galactic,GIV6 LN20150206_5200-3196_151014-140119,translucent globular,101
44032,1612,3,173.221,7.125,82,45.8,0.7,728.35,58.74,606,799,14.375,0.42,209,225,993,1000,FALSE,AHF_20151014_Galactic,GIV6 LN20150206_5200-3196_151014-140119,translucent fibral,101
44040,1613,8,173.341,7.625,87,46.63,0.71,732.86,56.58,607,799,14.125,0.43,209,225,992,1000,FALSE,AHF_20151014_Galactic,GIV6 LN20150206_5200-3196_151014-140119,translucent fibral,101
44043,1614,3,173.431,8.875,105,49.87,0.73,731.68,60.51,567,799,10.875,0.83,979,992,825,837,FALSE,AHF_20151014_Galactic,GIV6 LN20150206_5200-3196_151014-140119,air bubble,101
44044,1614,4,173.431,8.125,94,52.28,0.66,737.54,57.57,605,799,14.125,0.49,209,225,992,1000,FALSE,AHF_20151014_Galactic,GIV6 LN20150206_5200-3196_151014-140119,translucent fibral,101
44048,1615,4,173.551,7.625,88,49.28,0.67,732.24,58.16,608,799,15.125,0.44,209,226,993,1000,FALSE,AHF_20151014_Galactic,GIV6 LN20150206_5200-3196_151014-140119,translucent fibral,101
44054,1616,6,173.641,7.875,90,51.21,0.66,735.37,58.16,602,799,14.375,0.48,209,225,992,1000,FALSE,AHF_20151014_Galactic,GIV6 LN20150206_5200-3196_151014-140119,translucent fibral,101
44055,1617,1,173.761,25.125,442,98.33,0.76,413.83,295.08,1,799,32.625,0.64,895,915,172,202,FALSE,AHF_20151014_Galactic,GIV6 LN20150206_5200-3196_151014-140119,air bubble,101
44057,1617,3,173.761,7.875,90,44.97,0.75,734.08,58.16,594,798,14.375,0.44,210,226,993,1000,FALSE,AHF_20151014_Galactic,GIV6 LN20150206_5200-3196_151014-140119,translucent fibral,101
44062,1618,5,173.851,7.875,91,49.63,0.68,733.95,56.57,610,798,14.125,0.49,209,225,992,1000,FALSE,AHF_20151014_Galactic,GIV6 LN20150206_5200-3196_151014-140119,translucent fibral,101
44065,1619,3,173.971,7.375,85,43.56,0.75,732.44,57,607,799,14.375,0.48,209,225,993,1000,FALSE,AHF_20151014_Galactic,GIV6 LN20150206_5200-3196_151014-140119,translucent globular,101
44066,1620,1,174.061,6.875,78,36.38,0.86,598,165.39,251,799,9.875,0.58,1079,1089,130,140,FALSE,AHF_20151014_Galactic,GIV6 LN20150206_5200-3196_151014-140119,dense globular,101
44068,1620,3,174.061,7.625,87,47.46,0.7,731.92,57.46,609,799,12.875,0.49,210,225,992,1000,FALSE,AHF_20151014_Galactic,GIV6 LN20150206_5200-3196_151014-140119,translucent fibral,101
44073,1621,4,174.181,7.375,85,48.63,0.67,730.66,57.95,613,799,14.125,0.46,209,225,992,1000,FALSE,AHF_20151014_Galactic,GIV6 LN20150206_5200-3196_151014-140119,translucent fibral,101
44080,1622,7,174.271,7.625,87,47.73,0.69,730.97,58.23,604,799,13.375,0.45,210,225,992,1000,FALSE,AHF_20151014_Galactic,GIV6 LN20150206_5200-3196_151014-140119,translucent fibral,101
44085,1623,5,174.391,7.625,88,45.8,0.73,732.99,57.98,610,799,14.125,0.47,209,225,993,1000,FALSE,AHF_20151014_Galactic,GIV6 LN20150206_5200-3196_151014-140119,translucent globular,101
44089,1624,3,174.481,5.625,63,42.04,0.67,736.89,50.13,613,799,10.125,0.64,974,983,249,260,FALSE,AHF_20151014_Galactic,GIV6 LN20150206_5200-3196_151014-140119,translucent globular,101
44093,1624,7,174.481,6.625,76,43.97,0.7,741.08,44.67,640,798,14.625,0.3,1036,1052,682,687,FALSE,AHF_20151014_Galactic,GIV6 LN20150206_5200-3196_151014-140119,translucent fibral,101
44098,1624,12,174.481,7.625,87,50.04,0.66,732.34,57.69,603,799,14.125,0.47,210,226,992,1000,FALSE,AHF_20151014_Galactic,GIV6 LN20150206_5200-3196_151014-140119,translucent fibral,101
44108,1625,10,174.601,7.375,85,47.04,0.69,729.92,58.54,611,799,14.125,0.45,209,225,993,1000,FALSE,AHF_20151014_Galactic,GIV6 LN20150206_5200-3196_151014-140119,translucent fibral,101
44111,1626,3,174.691,8.125,94,55.36,0.62,759.17,33.86,650,804,12.875,0.51,511,525,810,822,FALSE,AHF_20151014_Galactic,GIV6 LN20150206_5200-3196_151014-140119,translucent fibral,101
44113,1626,5,174.691,7.625,86,47.04,0.7,732.3,57.06,612,799,14.375,0.45,209,225,993,1000,FALSE,AHF_20151014_Galactic,GIV6 LN20150206_5200-3196_151014-140119,translucent fibral,101
44117,1627,4,174.811,6.875,77,43.63,0.71,726.18,55.77,619,797,13.125,0.43,210,225,993,1000,FALSE,AHF_20151014_Galactic,GIV6 LN20150206_5200-3196_151014-140119,air bubble,101
44126,1628,8,174.901,7.625,89,52.21,0.64,734.73,57.34,603,799,13.375,0.46,210,225,993,1000,FALSE,AHF_20151014_Galactic,GIV6 LN20150206_5200-3196_151014-140119,translucent fibral,101
44135,1629,9,175.021,7.375,85,50.04,0.65,730.33,56.51,612,799,14.125,0.48,209,225,993,1000,FALSE,AHF_20151014_Galactic,GIV6 LN20150206_5200-3196_151014-140119,translucent fibral,101
44142,1630,7,175.111,7.375,83,51.63,0.63,730.28,56.72,604,799,14.125,0.43,209,225,993,1000,FALSE,AHF_20151014_Galactic,GIV6 LN20150206_5200-3196_151014-140119,translucent fibral,101
44146,1631,4,175.231,7.625,89,52.21,0.64,735.65,56.47,617,799,13.375,0.48,210,225,992,1000,FALSE,AHF_20151014_Galactic,GIV6 LN20150206_5200-3196_151014-140119,translucent fibral,101
44149,1632,3,175.329,5.125,59,37.56,0.73,673.03,119.68,399,799,8.375,0.8,392,402,713,721,FALSE,AHF_20151014_Galactic,GIV6 LN20150206_5200-3196_151014-140119,air bubble,101
44150,1632,4,175.329,7.625,87,45.97,0.72,733.68,57.64,600,799,13.125,0.48,210,225,993,1000,FALSE,AHF_20151014_Galactic,GIV6 LN20150206_5200-3196_151014-140119,translucent globular,101
44156,1633,6,175.439,7.875,90,54.04,0.62,733.47,57.01,605,799,13.375,0.49,210,225,992,1000,FALSE,AHF_20151014_Galactic,GIV6 LN20150206_5200-3196_151014-140119,translucent fibral,101
44162,1634,6,175.548,7.375,85,47.21,0.69,731.62,57.8,602,799,13.125,0.47,210,225,993,1000,FALSE,AHF_20151014_Galactic,GIV6 LN20150206_5200-3196_151014-140119,translucent fibral,101
44167,1635,5,175.657,7.625,87,45.38,0.73,731.93,56.6,614,799,13.125,0.49,209,224,992,1000,FALSE,AHF_20151014_Galactic,GIV6 LN20150206_5200-3196_151014-140119,translucent globular,101
44173,1636,6,175.766,7.375,84,48.21,0.67,730.62,57.48,609,799,13.125,0.49,210,225,992,1000,FALSE,AHF_20151014_Galactic,GIV6 LN20150206_5200-3196_151014-140119,translucent fibral,101
44179,1637,6,175.875,7.625,86,45.8,0.72,732.19,57.64,602,799,14.375,0.43,209,225,993,1000,FALSE,AHF_20151014_Galactic,GIV6 LN20150206_5200-3196_151014-140119,translucent fibral,101
44180,1638,1,175.985,11.375,140,51.63,0.81,600.21,161.16,296,799,16.875,0.56,592,602,242,259,FALSE,AHF_20151014_Galactic,GIV6 LN20150206_5200-3196_151014-140119,dense globular,101
44183,1638,4,175.985,7.875,90,50.63,0.66,733.88,56.71,609,799,14.375,0.45,209,225,992,1000,FALSE,AHF_20151014_Galactic,GIV6 LN20150206_5200-3196_151014-140119,translucent fibral,101
44185,1639,1,176.094,10.375,126,50.11,0.79,576.83,197.67,147,799,13.875,0.61,962,976,124,138,FALSE,AHF_20151014_Galactic,GIV6 LN20150206_5200-3196_151014-140119,dense globular,101
44188,1639,4,176.094,7.375,85,48.8,0.67,730.75,57.77,606,799,14.375,0.43,209,225,993,1000,FALSE,AHF_20151014_Galactic,GIV6 LN20150206_5200-3196_151014-140119,translucent fibral,101
44193,1640,5,176.203,7.625,88,51.87,0.64,732.45,57.75,610,799,14.375,0.47,209,225,992,1000,FALSE,AHF_20151014_Galactic,GIV6 LN20150206_5200-3196_151014-140119,translucent fibral,101
44202,1641,8,176.312,7.625,87,47.63,0.69,733.17,57.6,605,799,13.125,0.5,210,225,992,1000,FALSE,AHF_20151014_Galactic,GIV6 LN20150206_5200-3196_151014-140119,translucent fibral,101
44207,1642,5,176.421,7.375,84,47.63,0.68,730.98,58.04,602,798,13.125,0.46,210,225,992,1000,FALSE,AHF_20151014_Galactic,GIV6 LN20150206_5200-3196_151014-140119,translucent fibral,101
44209,1643,2,176.531,7.125,80,45.14,0.7,729.14,56.36,606,799,13.375,0.39,210,225,994,1000,FALSE,AHF_20151014_Galactic,GIV6 LN20150206_5200-3196_151014-140119,translucent fibral,101
44215,1644,6,176.64,7.625,89,45.63,0.73,734.25,57.79,611,799,14.125,0.46,209,225,993,1000,FALSE,AHF_20151014_Galactic,GIV6 LN20150206_5200-3196_151014-140119,translucent fibral,101
44217,1645,2,176.747,7.125,81,36.14,0.88,564.49,189.96,200,799,8.625,0.69,112,120,508,519,FALSE,AHF_20151014_Galactic,GIV6 LN20150206_5200-3196_151014-140119,dense globular,101
44220,1645,5,176.747,7.625,88,45.97,0.72,732.91,57.41,613,799,13.375,0.5,210,225,992,1000,FALSE,AHF_20151014_Galactic,GIV6 LN20150206_5200-3196_151014-140119,translucent globular,101
44224,1646,4,176.867,8.125,93,62.53,0.55,735.31,57.34,610,799,15.375,0.45,209,226,992,1000,FALSE,AHF_20151014_Galactic,GIV6 LN20150206_5200-3196_151014-140119,translucent fibral,101
44227,1647,3,176.967,7.875,90,49.97,0.67,734.37,57.63,607,799,13.375,0.5,210,225,992,1000,FALSE,AHF_20151014_Galactic,GIV6 LN20150206_5200-3196_151014-140119,translucent fibral,101
44229,1648,2,177.077,7.375,84,44.38,0.73,729.9,58.78,607,799,13.375,0.45,210,225,993,1000,FALSE,AHF_20151014_Galactic,GIV6 LN20150206_5200-3196_151014-140119,translucent fibral,101
44235,1649,6,177.197,7.125,80,47.21,0.67,725.35,58.66,616,799,13.125,0.41,210,225,994,1000,FALSE,AHF_20151014_Galactic,GIV6 LN20150206_5200-3196_151014-140119,translucent fibral,101
44242,1650,7,177.287,7.375,85,43.8,0.75,731.59,57.05,618,799,13.125,0.48,210,225,992,1000,FALSE,AHF_20151014_Galactic,GIV6 LN20150206_5200-3196_151014-140119,translucent globular,101
44252,1651,10,177.407,7.625,86,46.56,0.71,731.56,57.51,600,799,14.375,0.42,210,226,993,1000,FALSE,AHF_20151014_Galactic,GIV6 LN20150206_5200-3196_151014-140119,translucent fibral,101
44257,1652,5,177.497,7.625,86,45.63,0.72,731.38,58.03,609,799,14.375,0.45,209,225,993,1000,FALSE,AHF_20151014_Galactic,GIV6 LN20150206_5200-3196_151014-140119,translucent fibral,101
44259,1653,2,177.617,5.625,64,39.8,0.71,726.38,58.36,593,799,9.875,0.54,800,810,969,979,FALSE,AHF_20151014_Galactic,GIV6 LN20150206_5200-3196_151014-140119,air bubble,101
44260,1653,3,177.617,7.125,81,44.04,0.72,729.17,57.51,608,798,12.875,0.44,210,225,993,1000,FALSE,AHF_20151014_Galactic,GIV6 LN20150206_5200-3196_151014-140119,translucent fibral,101
44262,1654,2,177.707,7.375,84,46.46,0.7,730.87,56.33,614,796,14.375,0.49,209,225,992,1000,FALSE,AHF_20151014_Galactic,GIV6 LN20150206_5200-3196_151014-140119,translucent fibral,101
44265,1655,3,177.827,7.625,87,47.87,0.69,732.2,57.76,602,798,14.125,0.43,209,225,993,1000,FALSE,AHF_20151014_Galactic,GIV6 LN20150206_5200-3196_151014-140119,translucent fibral,101
44267,1655,5,177.827,6.125,70,38.14,0.78,683.93,100.43,458,797,11.875,0.45,880,894,1016,1022,FALSE,AHF_20151014_Galactic,GIV6 LN20150206_5200-3196_151014-140119,dense globular,101
44269,1656,2,177.917,7.625,86,44.56,0.74,731.5,58.76,605,799,13.375,0.45,210,225,993,1000,FALSE,AHF_20151014_Galactic,GIV6 LN20150206_5200-3196_151014-140119,translucent fibral,101
44270,1657,1,178.037,41.375,1004,155.1,0.72,288.1,291.74,3,799,44.625,0.93,1020,1057,18,52,FALSE,AHF_20151014_Galactic,GIV6 LN20150206_5200-3196_151014-140119,air bubble,101
44272,1657,3,178.037,7.625,86,38.8,0.85,602.97,182.37,190,799,9.625,0.7,1000,1010,417,428,FALSE,AHF_20151014_Galactic,GIV6 LN20150206_5200-3196_151014-140119,dense globular,101
44276,1657,7,178.037,7.625,87,48.21,0.69,731.71,58.33,611,799,15.375,0.43,209,226,993,1000,FALSE,AHF_20151014_Galactic,GIV6 LN20150206_5200-3196_151014-140119,translucent fibral,101
44277,1658,1,178.127,7.875,91,55.53,0.61,734.6,56.78,606,799,14.375,0.45,209,225,992,1000,FALSE,AHF_20151014_Galactic,GIV6 LN20150206_5200-3196_151014-140119,translucent fibral,101
44283,1659,6,178.237,7.375,84,46.87,0.69,730.54,57.07,622,799,14.125,0.44,209,225,993,1000,FALSE,AHF_20151014_Galactic,GIV6 LN20150206_5200-3196_151014-140119,translucent fibral,101
44284,1660,1,178.327,5.125,58,34.56,0.78,721.29,60.26,598,798,7.125,0.61,491,501,178,184,FALSE,AHF_20151014_Galactic,GIV6 LN20150206_5200-3196_151014-140119,air bubble,101
44287,1660,4,178.327,7.625,88,50.04,0.66,732.09,57.57,603,799,14.375,0.44,210,226,992,1000,FALSE,AHF_20151014_Galactic,GIV6 LN20150206_5200-3196_151014-140119,translucent fibral,101
44292,1661,5,178.447,7.625,88,50.38,0.66,733.49,57.41,606,799,13.125,0.47,210,225,993,1000,FALSE,AHF_20151014_Galactic,GIV6 LN20150206_5200-3196_151014-140119,translucent fibral,101
44293,1661,6,178.447,7.375,85,40.14,0.81,648.55,133.04,341,799,10.625,0.59,232,245,1007,1015,FALSE,AHF_20151014_Galactic,GIV6 LN20150206_5200-3196_151014-140119,dense globular,101
44295,1662,2,178.537,5.375,62,32.56,0.86,695.21,92.79,471,799,6.625,0.7,620,629,258,265,FALSE,AHF_20151014_Galactic,GIV6 LN20150206_5200-3196_151014-140119,air bubble,101
44303,1662,10,178.537,7.625,86,47.21,0.7,731.79,56.9,612,799,13.875,0.49,209,225,993,1000,FALSE,AHF_20151014_Galactic,GIV6 LN20150206_5200-3196_151014-140119,translucent fibral,101
44306,1663,3,178.657,7.375,85,39.21,0.83,594.96,151.95,316,799,11.875,0.47,159,171,476,486,FALSE,AHF_20151014_Galactic,GIV6 LN20150206_5200-3196_151014-140119,dense globular,101
44310,1663,7,178.657,5.125,58,31.31,0.86,689.21,91.26,511,799,7.875,0.52,693,704,965,970,FALSE,AHF_20151014_Galactic,GIV6 LN20150206_5200-3196_151014-140119,air bubble,101
44311,1663,8,178.657,7.125,81,41.38,0.77,727.51,56.63,605,799,12.875,0.48,210,225,993,1000,FALSE,AHF_20151014_Galactic,GIV6 LN20150206_5200-3196_151014-140119,translucent globular,101
44315,1664,3,178.747,7.125,82,38.56,0.83,604.2,162.7,276,798,10.875,0.56,1035,1043,468,480,FALSE,AHF_20151014_Galactic,GIV6 LN20150206_5200-3196_151014-140119,dense globular,101
44317,1664,5,178.747,8.125,93,47.87,0.71,734.71,57.44,602,799,14.375,0.47,209,225,992,1000,FALSE,AHF_20151014_Galactic,GIV6 LN20150206_5200-3196_151014-140119,translucent fibral,101
44320,1665,3,178.856,7.375,85,49.46,0.66,731.38,57.38,599,799,14.375,0.46,209,225,992,1000,FALSE,AHF_20151014_Galactic,GIV6 LN20150206_5200-3196_151014-140119,translucent fibral,101
44323,1666,3,178.965,7.875,91,58.28,0.58,733.81,59.38,605,799,14.125,0.49,209,225,992,1000,FALSE,AHF_20151014_Galactic,GIV6 LN20150206_5200-3196_151014-140119,translucent fibral,101
44333,1667,10,179.074,7.625,88,43.21,0.77,735.17,56.73,612,799,13.125,0.49,210,225,992,1000,FALSE,AHF_20151014_Galactic,GIV6 LN20150206_5200-3196_151014-140119,translucent globular,101
44337,1668,4,179.183,7.625,86,45.38,0.72,733.24,55.82,615,799,14.125,0.48,209,225,993,1000,FALSE,AHF_20151014_Galactic,GIV6 LN20150206_5200-3196_151014-140119,translucent globular,101
44340,1669,3,179.293,7.625,86,42.04,0.78,732.71,56.61,612,798,12.875,0.51,210,225,992,1000,FALSE,AHF_20151014_Galactic,GIV6 LN20150206_5200-3196_151014-140119,translucent globular,101
44342,1670,2,179.402,6.875,79,45.8,0.69,728.91,56.41,602,799,13.125,0.43,210,225,993,1000,FALSE,AHF_20151014_Galactic,GIV6 LN20150206_5200-3196_151014-140119,translucent fibral,101
44348,1671,6,179.511,7.625,86,47.04,0.7,731.15,58.42,604,799,14.125,0.48,209,225,993,1000,FALSE,AHF_20151014_Galactic,GIV6 LN20150206_5200-3196_151014-140119,translucent fibral,101
44352,1672,4,179.62,7.375,85,47.04,0.69,731.29,56.66,610,798,14.125,0.47,209,225,993,1000,FALSE,AHF_20151014_Galactic,GIV6 LN20150206_5200-3196_151014-140119,translucent fibral,101
44355,1673,3,179.729,7.625,87,48.38,0.68,732.92,56.68,610,799,13.125,0.5,210,225,992,1000,FALSE,AHF_20151014_Galactic,GIV6 LN20150206_5200-3196_151014-140119,translucent fibral,101
44361,1674,6,179.839,7.375,85,50.63,0.65,730.89,56.62,605,799,13.375,0.5,210,225,992,1000,FALSE,AHF_20151014_Galactic,GIV6 LN20150206_5200-3196_151014-140119,translucent fibral,101
44365,1675,4,179.948,7.625,86,48.87,0.67,730.26,56.19,612,799,13.875,0.46,209,225,993,1000,FALSE,AHF_20151014_Galactic,GIV6 LN20150206_5200-3196_151014-140119,translucent fibral,101
44371,1676,5,180.057,7.625,86,46.63,0.71,731.08,57.66,607,798,13.125,0.47,210,225,992,1000,FALSE,AHF_20151014_Galactic,GIV6 LN20150206_5200-3196_151014-140119,translucent globular,101
44379,1677,7,180.164,7.125,81,51.87,0.62,728.6,55.27,616,799,12.875,0.5,210,225,992,1000,FALSE,AHF_20151014_Galactic,GIV6 LN20150206_5200-3196_151014-140119,translucent fibral,101
